date,league,season,venue,ht_goals_home,ht_goals_away,ht_sot_home,ht_sot_away,ht_reds_home,ht_reds_away,elo_home,elo_away,ft_goals_home,ft_goals_away,ft_sot_home,ft_sot_away
2020-11-29,Premier League,2020-21,Home,0,0,2,1,0,0,1597.7864231806202,1608.5196225883071,0,0,3,1
2020-11-29,Premier League,2020-21,Home,1,2,1,2,0,0,1531.003857065694,1547.0806397885744,1,2,2,5
2020-11-30,Premier League,2020-21,Home,0,2,1,2,0,0,1553.9028430036587,1414.7860764484071,1,2,3,5
2020-11-30,Premier League,2020-21,Home,1,1,1,3,0,0,1495.37267387222,1476.1081903189167,2,1,2,6
2020-12-05,Premier League,2020-21,Home,1,1,1,3,0,0,1457.6817390932142,1500.0328113658506,1,1,3,6
2020-12-05,Premier League,2020-21,Home,2,0,3,0,0,0,1635.4130850745262,1436.8708752596294,2,0,6,1
2020-12-05,Premier League,2020-21,Home,1,0,3,3,0,0,1510.486419678409,1603.8891931155897,1,3,6,6
2020-12-05,Premier League,2020-21,Home,1,1,5,2,0,0,1598.2805480996058,1511.653735545397,3,1,11,3
2020-12-06,Premier League,2020-21,Home,1,1,2,3,1,0,1437.0648064988768,1435.7238847249353,1,5,4,6
2020-12-06,Premier League,2020-21,Home,1,1,1,2,0,0,1391.1962796652178,1531.8180441924364,1,2,1,4
2020-12-06,Premier League,2020-21,Home,2,0,2,1,0,0,1608.0254976693216,1515.7436923099735,2,0,3,2
2020-12-06,Premier League,2020-21,Home,1,0,4,2,0,0,1704.5958972959158,1562.340804544295,4,0,6,3
2020-12-07,Premier League,2020-21,Home,1,1,2,2,0,0,1466.209755662108,1551.3810857068027,1,2,4,3
2020-12-11,Premier League,2020-21,Home,1,1,3,4,0,0,1499.5623857588278,1498.6870640733766,1,2,7,8
2020-12-12,Premier League,2020-21,Home,0,0,3,1,0,0,1552.548799660782,1460.9944445127278,0,1,7,2
2020-12-12,Premier League,2020-21,Home,1,0,3,1,0,0,1473.2673916720807,1421.003055075734,2,1,7,3
2020-12-12,Premier League,2020-21,Home,0,0,1,1,0,0,1615.688548720622,1643.150306290583,0,0,2,2
2020-12-12,Premier League,2020-21,Home,1,0,2,1,0,0,1498.0920751631454,1610.371897886175,1,0,4,3
2020-12-13,Premier League,2020-21,Home,1,0,4,0,0,0,1563.5355270796138,1381.3402644846979,3,0,6,0
2020-12-13,Premier League,2020-21,Home,0,1,3,3,0,0,1451.785636148078,1619.8729581392786,1,1,5,6
2020-12-13,Premier League,2020-21,Home,1,0,2,2,0,0,1429.1336540435725,1714.387902179429,1,1,5,6
2020-12-13,Premier League,2020-21,Home,0,0,3,1,1,0,1503.8962318400165,1459.6224752959195,0,1,6,2
2020-12-13,Premier League,2020-21,Home,3,0,3,2,0,0,1541.6740593729564,1454.0553142892968,3,0,6,4
2020-12-15,Premier League,2020-21,Home,0,0,2,1,0,0,1532.4275208862555,1589.374009826639,2,1,4,3
2020-12-15,Premier League,2020-21,Home,1,1,4,1,0,0,1641.8882727202074,1407.3919247313272,1,1,7,1
2020-12-16,Premier League,2020-21,Home,0,1,2,2,1,0,1485.8683148708405,1571.8381048195658,1,1,4,3
2020-12-16,Premier League,2020-21,Home,1,1,6,2,0,0,1483.522075790824,1486.8785220164875,5,2,10,4
2020-12-16,Premier League,2020-21,Home,0,1,1,3,0,0,1553.7224851305234,1519.0899632226815,0,2,2,6
2020-12-16,Premier League,2020-21,Home,0,0,2,2,0,0,1439.9437157605842,1442.0068885317298,0,0,4,4
2020-12-16,Premier League,2020-21,Home,1,1,6,1,0,0,1703.5778404624173,1612.6845243840132,2,1,11,2
2020-12-16,Premier League,2020-21,Home,0,1,1,1,0,1,1514.7273740413805,1458.9740699033434,1,1,2,2
2020-12-17,Premier League,2020-21,Home,0,0,4,2,0,0,1481.1157232872542,1477.6503922650954,0,0,7,4
2020-12-17,Premier League,2020-21,Home,1,2,3,4,0,0,1373.0376867447458,1616.9505822909978,2,3,6,8
2020-12-19,Premier League,2020-21,Home,0,3,2,4,0,0,1461.5197903232845,1715.4849978172895,0,7,3,8
2020-12-19,Premier League,2020-21,Home,0,1,2,3,0,0,1567.9579190557913,1632.476807431188,0,1,3,5
2020-12-19,Premier League,2020-21,Home,2,1,2,1,0,0,1536.6795883444358,1489.748500634615,2,1,2,2
2020-12-19,Premier League,2020-21,Home,0,1,2,2,0,1,1470.7239567639735,1440.0387272611235,1,1,5,4
2020-12-20,Premier League,2020-21,Home,0,0,3,1,0,1,1441.9118770311904,1366.7282407094672,1,1,5,3
2020-12-20,Premier League,2020-21,Home,0,1,2,2,0,0,1600.777367029141,1536.132860008769,0,2,3,4
2020-12-20,Premier League,2020-21,Home,4,1,8,1,0,0,1623.2600283262764,1499.676641043338,6,2,14,3
2020-12-20,Premier League,2020-21,Home,0,1,1,5,1,0,1416.8033900203466,1480.9561441878457,0,3,1,10
2020-12-21,Premier League,2020-21,Home,1,0,2,1,0,0,1477.809971364504,1551.0267690133862,2,1,4,3
2020-12-21,Premier League,2020-21,Home,1,0,4,0,0,0,1570.7747616995082,1512.1816536214394,3,0,7,0
2020-12-26,Premier League,2020-21,Home,1,1,1,2,0,0,1555.07596523429,1633.7972720565792,2,2,2,4
2020-12-26,Premier League,2020-21,Home,1,0,4,3,1,0,1494.034924462497,1455.4983312742327,3,0,10,6
2020-12-26,Premier League,2020-21,Home,0,0,1,1,0,0,1441.4481715196764,1554.895434693737,0,0,1,2
2020-12-26,Premier League,2020-21,Home,2,0,3,2,0,0,1475.896707416086,1584.1017425268424,3,1,7,3
2020-12-26,Premier League,2020-21,Home,1,0,3,1,0,0,1645.5392917932425,1469.3145125054207,2,0,6,2
2020-12-26,Premier League,2020-21,Home,0,0,1,2,0,0,1370.1375247801188,1550.5313815629647,0,1,2,3
2020-12-27,Premier League,2020-21,Home,1,0,2,3,0,0,1489.139397313035,1497.1326881217806,1,0,4,6
2020-12-27,Premier League,2020-21,Home,0,1,2,2,0,0,1498.8546727941052,1438.5025929605388,2,2,4,4
2020-12-27,Premier League,2020-21,Home,1,0,1,2,0,0,1721.5064568663413,1403.7246097456953,1,1,2,3
2020-12-27,Premier League,2020-21,Home,0,1,3,1,0,0,1531.7040522561097,1581.8342618036202,1,1,6,3
2020-12-28,Premier League,2020-21,Home,0,0,0,1,0,0,1441.2657648835934,1558.640426117198,1,1,1,3
2020-12-28,Premier League,2020-21,Home,1,0,2,1,0,0,1563.27381040808,1508.2674908531362,1,1,5,2
2020-12-29,Premier League,2020-21,Home,0,0,1,2,0,0,1441.254287725931,1496.7246395348484,0,1,2,3
2020-12-29,Premier League,2020-21,Home,1,0,2,2,0,0,1480.764648408869,1361.7710306728384,1,0,3,3
2020-12-29,Premier League,2020-21,Home,0,0,1,2,0,0,1549.8490808884962,1496.102978028713,0,0,3,3
2020-12-29,Premier League,2020-21,Home,0,4,1,4,0,0,1415.2983134100712,1505.5074370259465,0,5,1,6
2020-12-29,Premier League,2020-21,Home,0,0,2,3,0,0,1630.232811173671,1533.9967455762232,1,0,3,5
2020-12-30,Premier League,2020-21,Home,0,0,1,2,0,0,1460.7988798774052,1709.9327532019654,0,0,2,4
2021-01-01,Premier League,2020-21,Home,0,0,1,3,0,0,1558.8978756702452,1498.5585215387996,0,1,2,5
2021-01-01,Premier League,2020-21,Home,1,0,5,3,0,0,1641.9109445781942,1510.779670780705,2,1,9,5
2021-01-02,Premier League,2020-21,Home,2,0,4,3,1,0,1579.5415684835066,1517.444055669987,3,0,7,5
2021-01-02,Premier League,2020-21,Home,2,0,2,1,0,0,1446.4744051072119,1351.0462240230584,2,0,4,2
2021-01-02,Premier League,2020-21,Home,1,3,2,3,0,0,1427.787305934623,1522.3186121717001,3,3,4,4
2021-01-02,Premier League,2020-21,Home,0,2,2,7,0,0,1403.3616947660307,1510.1916213261563,0,4,3,12
2021-01-03,Premier League,2020-21,Home,0,0,1,1,0,0,1470.6402872338006,1553.4317858935797,1,2,2,3
2021-01-03,Premier League,2020-21,Home,0,3,1,3,0,0,1560.7616304805113,1654.054924421258,1,3,2,6
2021-01-04,Premier League,2020-21,Home,1,0,1,0,0,0,1547.3935373784097,1700.09134584557,1,0,3,1
2021-01-12,Premier League,2020-21,Home,0,0,2,1,0,1,1339.333579096621,1458.3824128882254,1,0,4,3
2021-01-12,Premier League,2020-21,Home,0,0,0,3,0,0,1491.4894550586491,1652.1434223857557,0,1,0,7
2021-01-12,Premier League,2020-21,Home,1,1,2,1,0,0,1518.069620535938,1540.1467496151065,1,2,3,3
2021-01-13,Premier League,2020-21,Home,1,0,3,1,0,0,1665.8589746192083,1432.0362975703852,1,0,6,1
2021-01-13,Premier League,2020-21,Home,1,0,4,2,0,0,1592.7119389886032,1446.494525324917,1,1,6,4
2021-01-14,Premier League,2020-21,Home,0,0,2,1,0,0,1521.4213179477647,1458.1870500336493,0,0,4,2
2021-01-16,Premier League,2020-21,Home,2,1,2,3,0,0,1503.084943738398,1392.1319981444224,2,3,6,5
2021-01-16,Premier League,2020-21,Home,0,1,1,1,0,0,1504.2736851648904,1425.4274501831055,0,1,2,2
2021-01-16,Premier League,2020-21,Home,1,0,2,1,0,0,1517.3096475939383,1482.4020579009966,1,0,4,2
2021-01-16,Premier League,2020-21,Home,0,0,2,3,1,0,1452.8568325872257,1548.957580282561,0,1,3,6
2021-01-16,Premier League,2020-21,Home,1,0,2,1,0,0,1565.6896602391548,1570.0052108792386,2,0,5,3
2021-01-17,Premier League,2020-21,Home,0,2,2,2,0,0,1360.611038715152,1586.3496317262945,1,3,5,5
2021-01-17,Premier League,2020-21,Home,0,0,2,2,0,0,1677.4796723447412,1661.2308195434082,0,0,3,4
2021-01-17,Premier League,2020-21,Home,1,0,3,0,0,0,1672.467822006488,1461.067362214817,4,0,6,0
2021-01-18,Premier League,2020-21,Home,0,0,3,1,0,0,1518.541005766597,1437.1049532696943,3,0,6,1
2021-01-19,Premier League,2020-21,Home,1,0,3,1,0,0,1531.7074811575883,1413.07467790188,2,1,6,2
2021-01-19,Premier League,2020-21,Home,2,0,3,2,0,0,1581.8883884704335,1560.641491236561,2,0,6,5
2021-01-20,Premier League,2020-21,Home,0,0,5,2,0,0,1679.7791540697162,1500.5471929731434,2,0,9,4
2021-01-20,Premier League,2020-21,Home,1,1,3,2,0,0,1441.1729216332255,1661.9785617832774,1,2,5,5
2021-01-21,Premier League,2020-21,Home,0,0,3,2,0,0,1676.731930104872,1468.0042243373466,0,1,6,4
2021-01-23,Premier League,2020-21,Home,2,0,2,1,0,0,1492.1393049637702,1424.7880192136602,2,0,5,1
2021-01-26,Premier League,2020-21,Home,1,2,1,3,0,0,1453.7560301515887,1542.4471027929885,2,3,3,7
2021-01-26,Premier League,2020-21,Home,0,1,3,1,0,0,1411.8513837890582,1484.703757097141,1,2,5,2
2021-01-26,Premier League,2020-21,Home,1,2,3,3,0,0,1553.80648264796,1530.8579398226311,1,3,5,5
2021-01-26,Premier League,2020-21,Home,0,4,1,4,0,0,1402.3350562664798,1688.1870420790895,0,5,1,7
2021-01-27,Premier League,2020-21,Home,0,1,3,5,0,0,1492.6057420823463,1505.0759403883721,3,2,5,10
2021-01-27,Premier League,2020-21,Home,0,0,3,0,0,0,1545.6187291089623,1482.1422639809402,0,0,5,0
2021-01-27,Premier League,2020-21,Home,0,0,3,1,0,0,1444.9973782508548,1434.1624913098783,0,0,5,3
2021-01-27,Premier League,2020-21,Home,1,0,1,4,0,0,1555.1314264126465,1596.9111505980322,1,1,2,6
2021-01-27,Premier League,2020-21,Home,0,1,2,2,0,0,1668.9889921066247,1353.754826890588,1,2,4,3
2021-01-28,Premier League,2020-21,Home,0,1,1,3,0,0,1593.2058435508586,1652.1304123598723,1,3,2,7
2021-01-30,Premier League,2020-21,Home,0,0,1,2,0,0,1557.0462330293979,1399.1580384610215,0,2,3,3
2021-01-30,Premier League,2020-21,Home,0,0,1,2,0,0,1441.753939308232,1485.0333669453044,1,0,2,4
2021-01-30,Premier League,2020-21,Home,1,0,3,1,0,0,1693.3620362054196,1381.2722979218581,1,0,5,1
2021-01-30,Premier League,2020-21,Home,0,1,2,4,0,0,1397.1600621401496,1434.6612946041191,2,2,3,7
2021-01-30,Premier League,2020-21,Home,0,0,1,1,0,0,1547.913225067934,1641.4715210753545,0,0,3,3
2021-01-30,Premier League,2020-21,Home,0,1,3,2,0,0,1536.751197402657,1488.5019130084552,0,1,5,4
2021-01-31,Premier League,2020-21,Home,1,0,4,0,0,0,1542.7276261445982,1509.1797694622633,2,0,8,0
2021-01-31,Premier League,2020-21,Home,1,1,3,4,0,0,1594.996343981281,1497.3971024251778,1,3,8,7
2021-01-31,Premier League,2020-21,Home,0,0,1,3,0,0,1554.4491936363452,1665.442557257266,1,3,2,5
2021-01-31,Premier League,2020-21,Home,1,0,3,2,0,0,1444.498574956614,1579.893698653465,1,0,5,4
2021-02-02,Premier League,2020-21,Home,0,1,3,2,0,0,1376.719541723919,1398.8803820697194,2,1,6,4
2021-02-02,Premier League,2020-21,Home,1,1,3,1,0,2,1467.0505211496943,1552.1205370944508,2,1,7,3
2021-02-02,Premier League,2020-21,Home,4,0,7,0,0,2,1637.2642090488378,1518.5434103610562,9,0,14,1
2021-02-02,Premier League,2020-21,Home,1,2,2,2,0,0,1421.96669162097,1459.736785103842,1,2,5,3
2021-02-03,Premier League,2020-21,Home,0,2,0,4,0,0,1494.7199217702027,1697.9147924033587,0,2,0,6
2021-02-03,Premier League,2020-21,Home,0,2,1,2,0,0,1432.9409746745494,1574.616343090516,0,2,1,5
2021-02-03,Premier League,2020-21,Home,0,2,3,4,0,0,1517.7771033159427,1534.2375798694493,1,2,7,6
2021-02-03,Premier League,2020-21,Home,0,0,1,5,0,0,1506.709700050056,1543.3935570265287,1,3,2,10
2021-02-03,Premier League,2020-21,Home,0,0,1,2,0,0,1676.4981938670824,1466.4361792949958,0,1,1,4
2021-02-04,Premier League,2020-21,Home,0,1,1,1,0,0,1557.9560943150832,1557.1874738366587,0,1,2,2
2021-02-06,Premier League,2020-21,Home,1,0,3,2,0,0,1492.3928042590655,1532.279374939833,1,0,8,3
2021-02-06,Premier League,2020-21,Home,0,1,3,1,0,0,1487.138732595751,1491.081295259631,1,1,7,2
2021-02-06,Premier League,2020-21,Home,3,1,3,2,1,0,1407.6992489003587,1507.8074027381242,3,2,4,5
2021-02-06,Premier League,2020-21,Home,0,0,1,1,0,1,1423.126276939121,1557.7104528175191,0,0,2,1
2021-02-06,Premier League,2020-21,Home,2,0,3,1,0,0,1648.0002166717697,1549.4801135586586,3,3,5,3
2021-02-07,Premier League,2020-21,Home,0,0,3,0,0,0,1541.920698091712,1381.8612194035518,2,0,6,1
2021-02-07,Premier League,2020-21,Home,0,0,0,2,0,0,1486.8916833043122,1584.4310408259444,0,0,1,3
2021-02-07,Premier League,2020-21,Home,0,0,2,2,0,0,1651.8530779024472,1705.4959815778104,1,4,3,5
2021-02-07,Premier League,2020-21,Home,0,1,2,1,0,0,1393.7387043900867,1573.22287006003,1,2,3,3
2021-02-08,Premier League,2020-21,Home,1,0,3,1,0,0,1502.5345696267334,1474.0042278244534,2,0,7,3
2021-02-13,Premier League,2020-21,Home,0,0,3,2,0,0,1580.0535911530708,1638.3039806409688,3,1,6,4
2021-02-13,Premier League,2020-21,Home,0,2,2,2,0,0,1459.3151533365747,1487.3202865233882,0,3,3,4
2021-02-13,Premier League,2020-21,Home,1,0,3,2,0,0,1719.0450788392889,1551.0303787778926,3,0,6,3
2021-02-13,Premier League,2020-21,Home,0,0,5,0,0,0,1490.8997413319937,1510.2216213639429,0,0,9,1
2021-02-14,Premier League,2020-21,Home,1,0,2,2,0,0,1487.3207333235655,1491.2691329771858,1,2,3,4
2021-02-14,Premier League,2020-21,Home,1,1,2,3,0,0,1372.7515387173712,1643.5810150337181,1,1,3,7
2021-02-14,Premier League,2020-21,Home,3,0,3,3,0,0,1514.4505578349556,1517.2236441146122,4,2,5,5
2021-02-14,Premier League,2020-21,Home,0,0,1,2,0,0,1553.8993151967102,1429.031650946125,0,2,2,3
2021-02-15,Premier League,2020-21,Home,1,0,4,3,0,0,1551.8050788105152,1385.339812656792,3,0,9,5
2021-02-15,Premier League,2020-21,Home,2,0,3,2,0,0,1581.6217617933246,1428.1859183149174,2,0,5,4
2021-02-17,Premier League,2020-21,Home,0,0,1,1,0,0,1502.03338835402,1450.5465899945384,1,1,3,3
2021-02-17,Premier League,2020-21,Home,1,1,1,3,0,0,1532.3843761482967,1727.8593146386388,1,3,2,7
2021-02-19,Premier League,2020-21,Home,0,0,2,3,0,0,1507.087310280899,1501.0959414838126,1,0,5,7
2021-02-20,Premier League,2020-21,Home,1,0,1,2,0,0,1471.5025560198524,1590.9819289917352,1,1,1,3
2021-02-20,Premier League,2020-21,Home,0,0,1,2,0,1,1499.6795390993063,1383.190343640223,0,0,1,3
2021-02-20,Premier League,2020-21,Home,0,1,3,3,0,0,1619.6463062647767,1524.54310143689,0,2,6,6
2021-02-20,Premier League,2020-21,Home,0,0,3,1,0,0,1452.900439249252,1376.468500969723,1,0,7,2
2021-02-21,Premier League,2020-21,Home,1,0,2,2,0,0,1560.6763904975842,1542.2161429785426,2,1,4,4
2021-02-21,Premier League,2020-21,Home,0,2,1,3,0,0,1509.332732098498,1598.7112655292628,1,2,2,7
2021-02-21,Premier League,2020-21,Home,0,1,0,1,0,0,1530.5782604657552,1735.7005893500454,0,1,1,3
2021-02-21,Premier League,2020-21,Home,1,1,4,3,0,0,1633.1422101108662,1418.8257511165068,3,1,7,6
2021-02-22,Premier League,2020-21,Home,0,1,3,1,0,0,1491.7886305974387,1444.6020515059429,1,2,5,2
2021-02-23,Premier League,2020-21,Home,0,0,4,2,0,0,1485.3718268668517,1476.7976783820495,3,0,7,5
2021-02-27,Premier League,2020-21,Home,1,1,1,1,0,0,1743.2177781934477,1575.8270637772828,2,1,3,3
2021-02-27,Premier League,2020-21,Home,1,0,1,3,0,0,1388.362497883333,1473.6288712425342,1,0,2,6
2021-02-27,Premier League,2020-21,Home,0,1,1,2,0,0,1500.9770528759668,1497.360308684683,0,1,3,4
2021-02-27,Premier League,2020-21,Home,0,0,4,2,0,0,1411.6086735864678,1522.8114248978598,1,1,7,4
2021-02-28,Premier League,2020-21,Home,0,0,0,2,0,0,1462.7618108608474,1465.4363210322515,0,0,0,4
2021-02-28,Premier League,2020-21,Home,1,2,1,2,0,0,1610.6836889430776,1523.061071622353,1,3,3,4
2021-02-28,Premier League,2020-21,Home,3,0,4,2,0,0,1527.065469698844,1494.5073848561965,4,0,7,3
2021-02-28,Premier League,2020-21,Home,0,0,3,2,0,0,1585.686806629538,1640.3592876409052,0,0,6,4
2021-02-28,Premier League,2020-21,Home,0,0,1,4,0,0,1363.9326191867235,1599.372845805524,0,2,2,8
2021-03-01,Premier League,2020-21,Home,1,0,1,1,0,0,1544.8165618961427,1461.1924523729344,1,0,1,1
2021-03-02,Premier League,2020-21,Home,1,0,5,1,0,0,1752.05497211532,1517.8583412993876,4,1,10,1
2021-03-03,Premier League,2020-21,Home,1,1,3,2,0,0,1480.0023665676026,1590.731947254969,1,1,7,4
2021-03-03,Premier League,2020-21,Home,1,0,1,2,1,0,1357.3724666655437,1513.526859893848,1,0,2,4
2021-03-03,Premier League,2020-21,Home,0,0,1,0,0,0,1462.8849741731276,1637.8621048004584,0,0,2,1
2021-03-04,Premier League,2020-21,Home,0,1,1,1,0,0,1465.3131577199713,1541.570487987438,0,1,3,2
2021-03-04,Premier League,2020-21,Home,0,0,2,1,0,0,1408.2121803054447,1557.038210883437,0,1,3,3
2021-03-04,Premier League,2020-21,Home,0,1,1,2,0,0,1605.932998326704,1588.183989469985,0,1,1,5
2021-03-06,Premier League,2020-21,Home,1,1,2,1,0,0,1484.9357397689485,1543.0128133104615,1,1,5,3
2021-03-06,Premier League,2020-21,Home,0,1,1,2,0,0,1380.1155953623747,1448.9708033856402,0,2,2,5
2021-03-06,Premier League,2020-21,Home,0,0,1,1,0,0,1490.783731197017,1511.2607751647627,0,0,1,2
2021-03-06,Premier League,2020-21,Home,1,0,1,2,0,0,1453.7791888204224,1585.7985740536233,1,2,2,4
2021-03-07,Premier League,2020-21,Home,0,0,1,3,0,0,1398.675320612269,1416.56175718494,0,0,3,5
2021-03-07,Premier League,2020-21,Home,0,1,1,1,0,0,1589.1163365677892,1452.7696110328027,0,1,3,3
2021-03-07,Premier League,2020-21,Home,0,1,3,3,0,0,1758.6525382499449,1630.422696990347,0,2,6,6
2021-03-07,Premier League,2020-21,Home,1,1,2,1,0,0,1554.1140346746065,1470.324381983239,4,1,5,1
2021-03-08,Premier League,2020-21,Home,1,0,4,1,0,0,1605.0006512288996,1566.5750705766127,2,0,9,1
2021-03-08,Premier League,2020-21,Home,2,0,3,1,0,0,1566.9898698554105,1484.8105016668019,2,0,5,2
2021-03-10,Premier League,2020-21,Home,3,1,5,3,0,0,1737.0016183794626,1461.8407750947651,5,2,10,6
2021-03-12,Premier League,2020-21,Home,0,0,2,3,0,0,1415.7387832614581,1491.7256435489796,1,1,3,6
2021-03-13,Premier League,2020-21,Home,0,0,2,4,0,0,1472.5259687210905,1619.238267731153,0,0,4,8
2021-03-13,Premier League,2020-21,Home,1,0,2,1,0,0,1458.109930600334,1399.4982945357508,1,0,4,1
2021-03-13,Premier League,2020-21,Home,1,2,2,3,0,0,1552.3374540743594,1487.585652223787,1,2,4,5
2021-03-13,Premier League,2020-21,Home,0,0,0,3,0,0,1474.7449647053236,1742.4491815604395,0,3,0,7
2021-03-14,Premier League,2020-21,Home,1,1,2,3,0,0,1456.3932119137883,1443.5822628506544,1,2,4,6
2021-03-14,Premier League,2020-21,Home,1,0,6,0,0,0,1595.9955000233913,1367.2456236532498,5,0,10,0
2021-03-14,Premier League,2020-21,Home,1,1,2,1,0,1,1540.362900855623,1566.3284860575113,2,1,3,3
2021-03-14,Premier League,2020-21,Home,0,0,2,0,0,0,1652.0736168608294,1579.2744028011218,1,0,4,0
2021-03-15,Premier League,2020-21,Home,0,1,2,2,0,0,1510.3188628128,1567.1409828952683,0,1,5,4
2021-03-19,Premier League,2020-21,Home,1,1,3,2,0,0,1469.1006226975965,1478.9074517966274,1,2,6,4
2021-03-20,Premier League,2020-21,Home,1,0,4,0,0,0,1460.171961628429,1419.1833602576055,3,0,6,1
2021-03-21,Premier League,2020-21,Home,3,1,3,3,0,0,1566.578713884336,1557.5564389756642,3,3,5,7
2021-03-21,Premier League,2020-21,Home,0,1,1,2,0,0,1488.2810665528323,1549.13494793747,0,2,1,3
2021-04-03,Premier League,2020-21,Home,1,2,5,3,1,0,1612.8567846556161,1386.1721431320225,2,5,8,7
2021-04-03,Premier League,2020-21,Home,1,1,4,1,0,0,1494.4559505278967,1360.4823332047442,2,1,8,1
2021-04-03,Premier League,2020-21,Home,0,0,1,2,0,0,1602.7587904718969,1748.0935235681666,0,2,2,4
2021-04-03,Premier League,2020-21,Home,0,0,1,4,0,0,1557.9718367199612,1580.5473113381204,0,3,2,7
2021-04-04,Premier League,2020-21,Home,2,2,5,3,0,0,1439.8035131360136,1506.5335311029853,3,2,9,5
2021-04-04,Premier League,2020-21,Home,1,2,3,3,0,0,1405.0622463903983,1562.3608334406824,2,2,6,5
2021-04-04,Premier League,2020-21,Home,0,0,2,3,0,0,1475.05518104962,1453.5521239663271,3,1,4,7
2021-04-04,Premier League,2020-21,Home,0,1,4,2,0,0,1664.7693057776153,1474.2930754956362,2,1,7,3
2021-04-05,Premier League,2020-21,Home,0,0,3,3,0,0,1533.3895751951611,1471.4360820040624,1,1,7,6
2021-04-05,Premier League,2020-21,Home,1,3,2,4,0,0,1496.912534369948,1566.163316140039,2,3,5,6
2021-04-09,Premier League,2020-21,Home,0,0,2,2,0,0,1438.5411138978457,1484.0600784406158,0,1,3,3
2021-04-10,Premier League,2020-21,Home,0,1,3,1,0,1,1757.7654723333746,1504.574879262832,1,2,7,2
2021-04-10,Premier League,2020-21,Home,0,1,4,2,0,0,1595.509132986964,1490.0661911181014,2,1,10,5
2021-04-10,Premier League,2020-21,Home,0,3,1,6,0,0,1474.259286116731,1587.683703895225,1,4,1,10
2021-04-11,Premier League,2020-21,Home,1,0,2,2,0,0,1487.497737602135,1411.8486479704914,1,2,4,5
2021-04-11,Premier League,2020-21,Home,2,0,2,2,0,0,1579.015772069371,1593.0868417066888,3,2,4,5
2021-04-11,Premier League,2020-21,Home,1,0,2,4,0,0,1555.5744318605894,1672.7821704706012,1,3,3,7
2021-04-11,Premier League,2020-21,Home,0,1,1,3,0,0,1350.363404469809,1543.0100150711176,0,3,2,5
2021-04-12,Premier League,2020-21,Home,2,0,4,2,0,0,1411.3452238924135,1458.839306636864,3,0,6,4
2021-04-12,Premier League,2020-21,Home,0,0,1,1,0,0,1466.2802108026503,1530.5663710824927,0,0,3,1
2021-04-16,Premier League,2020-21,Home,1,1,4,1,0,0,1527.6392129857727,1544.7761985861418,2,2,7,3
2021-04-17,Premier League,2020-21,Home,2,0,4,4,0,1,1431.2783878929238,1595.6634147168572,3,2,8,6
2021-04-17,Premier League,2020-21,Home,0,0,2,1,0,0,1497.975764571202,1342.42534810086,1,0,5,2
2021-04-18,Premier League,2020-21,Home,0,0,2,1,0,0,1550.9480714400665,1424.6254277672595,1,1,5,1
2021-04-18,Premier League,2020-21,Home,0,0,5,2,0,0,1683.5804037450487,1468.0679976797026,3,1,9,3
2021-04-19,Premier League,2020-21,Home,0,1,3,4,0,0,1530.5315923437129,1606.7970939913043,1,1,5,7
2021-04-20,Premier League,2020-21,Home,0,0,2,1,0,1,1598.6382975240226,1469.2073688993703,0,0,4,2
2021-04-21,Premier League,2020-21,Home,0,1,1,2,0,0,1543.987650611048,1440.665645907784,2,1,3,5
2021-04-21,Premier League,2020-21,Home,1,2,1,2,1,1,1478.778230113761,1731.8087592524937,1,2,3,3
2021-04-22,Premier League,2020-21,Home,3,0,4,0,0,0,1576.4391990592026,1429.5188846214935,3,0,7,1
2021-04-23,Premier League,2020-21,Home,0,0,1,0,0,0,1545.374174128393,1528.4277609608666,0,1,3,1
2021-04-24,Premier League,2020-21,Home,1,0,4,2,0,0,1603.3402819358714,1454.3300900289312,1,1,9,4
2021-04-24,Premier League,2020-21,Home,0,1,1,3,1,0,1572.6117125808498,1592.939024282017,0,1,2,6
2021-04-24,Premier League,2020-21,Home,1,0,2,2,0,0,1333.145586141719,1474.9066421413759,1,0,3,4
2021-04-25,Premier League,2020-21,Home,0,3,1,4,0,0,1507.255526530343,1460.889327116627,0,4,2,7
2021-04-25,Premier League,2020-21,Home,0,0,2,2,0,0,1533.9884043991458,1690.7590743081241,0,0,3,4
2021-04-25,Premier League,2020-21,Home,1,1,5,2,0,0,1472.7304251906955,1419.9084213793233,2,2,11,4
2021-04-26,Premier League,2020-21,Home,0,1,3,1,0,0,1586.0496623013728,1463.3046924879334,2,1,5,2
2021-04-30,Premier League,2020-21,Home,0,0,2,4,1,0,1429.2883239175235,1596.6210438434075,1,1,3,9
2021-05-01,Premier League,2020-21,Home,0,0,2,1,0,0,1452.7333109458987,1737.8565641755592,0,2,4,3
2021-05-01,Premier League,2020-21,Home,1,0,3,1,0,0,1452.7179838572604,1540.7548553701147,2,0,5,2
2021-05-01,Premier League,2020-21,Home,1,0,2,1,0,0,1608.0039836327385,1430.199325078933,2,0,5,3
2021-05-01,Premier League,2020-21,Home,1,1,1,3,0,0,1545.2075538321035,1470.3164525353595,1,2,3,5
2021-05-02,Premier League,2020-21,Home,0,1,0,2,1,0,1460.8003259010782,1528.594381257156,0,2,1,5
2021-05-02,Premier League,2020-21,Home,1,0,5,1,0,0,1555.3649726013084,1355.3342444258344,4,0,11,1
